Date,Time,milisecond,Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,
2019-5-15,13h0m14s,474ms,27.3815,29.0986,1.3138,1372,2.05234,400,0.00337224,1000,0.00438697,1768,20,1820,
2019-5-15,13h0m14s,661ms,27.3815,29.0986,1.3138,1372,2.05234,400,0.00337224,1000,0.00438697,1768,20,1820,
2019-5-15,13h0m14s,848ms,27.3815,29.0986,1.3138,1372,2.05234,400,0.00337224,1000,0.00438697,1768,20,1820,
2019-5-15,13h0m15s,35ms,27.3815,29.0986,1.3138,1372,2.05234,400,0.00337224,1000,0.00438697,1768,20,1820,
2019-5-15,13h0m15s,223ms,27.3815,29.0986,1.31991,1372,2.05234,400,0.00337224,1000,0.00438697,1768,20,1820,
2019-5-15,13h0m15s,410ms,27.3815,29.0986,1.31991,1372,2.15915,400,0.00328069,1000,0.00438697,1768,20,1820,
2019-5-15,13h0m15s,597ms,27.3815,29.0986,1.31991,1372,2.15915,400,0.00328069,1000,0.00431067,1768,20,1820,
2019-5-15,13h0m15s,784ms,27.3815,29.0986,1.31991,1372,2.15915,400,0.00328069,1000,0.00431067,1768,20,1820,
2019-5-15,13h0m15s,971ms,27.3815,29.0986,1.31991,1372,2.15915,400,0.00328069,1000,0.00431067,1768,20,1820,
2019-5-15,13h0m16s,159ms,27.3815,29.0986,1.3077,1372,2.15915,400,0.00328069,1000,0.00431067,1768,20,1820,
2019-5-15,13h0m16s,346ms,27.3815,29.0986,1.3077,1372,2.09812,400,0.00328069,1000,0.00431067,1768,20,1820,
2019-5-15,13h0m16s,533ms,27.3815,29.0986,1.3077,1372,2.09812,400,0.00337224,1000,0.00423438,1768,20,1820,
2019-5-15,13h0m16s,720ms,27.3815,29.0986,1.3077,1372,2.09812,400,0.00337224,1000,0.00423438,1768,20,1820,
2019-5-15,13h0m16s,907ms,27.4817,29.0986,1.3077,1372,2.09812,400,0.00337224,1000,0.00423438,1768,20,1820,
2019-5-15,13h0m17s,95ms,27.4817,29.1847,1.3077,1372,2.09812,400,0.00337224,1000,0.00423438,1768,20,1820,
2019-5-15,13h0m17s,282ms,27.4817,29.1847,1.3077,1372,2.20493,400,0.00337224,1000,0.00423438,1768,20,1820,
2019-5-15,13h0m17s,469ms,27.4817,29.1847,1.3077,1372,2.20493,400,0.0031281,1000,0.00423438,1768,20,1820,
2019-5-15,13h0m17s,656ms,27.4817,29.1847,1.3077,1372,2.20493,400,0.0031281,1000,0.00446326,1768,20,1820,
2019-5-15,13h0m17s,843ms,27.3815,29.1847,1.3077,1372,2.20493,400,0.0031281,1000,0.00446326,1768,20,1820,
2019-5-15,13h0m18s,31ms,27.3815,29.1847,1.32601,1372,2.20493,400,0.0031281,1000,0.00446326,1768,20,1820,
2019-5-15,13h0m18s,218ms,27.3815,29.1847,1.32601,1372,2.09812,400,0.0031281,1000,0.00446326,1768,20,1820,
2019-5-15,13h0m18s,405ms,27.3815,29.1847,1.32601,1372,2.09812,400,0.00337224,1000,0.00446326,1768,20,1820,
2019-5-15,13h0m18s,592ms,27.3815,29.1847,1.32601,1372,2.09812,400,0.00337224,1000,0.00431067,1768,20,1820,
2019-5-15,13h0m18s,779ms,27.3815,29.1847,1.32601,1372,2.09812,400,0.00337224,1000,0.00431067,1768,20,1820,
2019-5-15,13h0m18s,967ms,27.4817,29.2923,1.32601,1372,2.09812,400,0.00337224,1000,0.00431067,1768,20,1820,
2019-5-15,13h0m19s,154ms,27.4817,29.2923,1.3138,1372,2.09812,400,0.00337224,1000,0.00431067,1768,20,1820,
2019-5-15,13h0m19s,341ms,27.4817,29.2923,1.3138,1372,2.20493,400,0.00337224,1000,0.00431067,1768,20,1820,
2019-5-15,13h0m19s,528ms,27.4817,29.2923,1.3138,1372,2.20493,400,0.00337224,1000,0.00431067,1768,20,1820,
2019-5-15,13h0m19s,715ms,27.4817,29.2923,1.3138,1372,2.20493,400,0.00337224,1000,0.00431067,1768,20,1820,
2019-5-15,13h0m19s,903ms,27.3815,29.2923,1.3138,1372,2.20493,400,0.00337224,1000,0.00431067,1768,20,1820,
2019-5-15,13h0m20s,90ms,27.3815,29.2923,1.31685,1372,2.20493,400,0.00337224,1000,0.00431067,1768,20,1820,
2019-5-15,13h0m20s,277ms,27.3815,29.2923,1.31685,1372,2.17441,400,0.00337224,1000,0.00431067,1768,20,1820,
2019-5-15,13h0m20s,464ms,27.3815,29.2923,1.31685,1372,2.17441,400,0.00325017,1000,0.00431067,1768,20,1820,
2019-5-15,13h0m20s,651ms,27.3815,29.2923,1.31685,1372,2.17441,400,0.00325017,1000,0.00438697,1768,20,1820,
2019-5-15,13h0m20s,839ms,27.3815,29.2923,1.31685,1372,2.17441,400,0.00325017,1000,0.00438697,1768,20,1820,
2019-5-15,13h0m21s,26ms,27.3815,29.2923,1.31685,1372,2.17441,400,0.00325017,1000,0.00438697,1768,20,1820,
2019-5-15,13h0m21s,213ms,27.3815,29.2923,1.31685,1372,2.05234,400,0.00325017,1000,0.00438697,1768,20,1820,
2019-5-15,13h0m21s,400ms,27.3815,29.2923,1.31685,1372,2.05234,400,0.00334173,1000,0.00438697,1768,20,1820,
2019-5-15,13h0m21s,587ms,27.3815,29.2923,1.31685,1372,2.05234,400,0.00334173,1000,0.00438697,1768,20,1820,
2019-5-15,13h0m21s,775ms,27.4817,29.2923,1.31685,1372,2.05234,400,0.00334173,1000,0.00438697,1768,20,1820,
2019-5-15,13h0m21s,962ms,27.4817,29.1847,1.32601,1372,2.05234,400,0.00334173,1000,0.00438697,1768,20,1820,
2019-5-15,13h0m22s,149ms,27.4817,29.1847,1.32601,1372,2.14389,400,0.00334173,1000,0.00438697,1768,20,1820,
2019-5-15,13h0m22s,336ms,27.4817,29.1847,1.32601,1372,2.14389,400,0.00331121,1000,0.00438697,1768,20,1820,
2019-5-15,13h0m22s,523ms,27.4817,29.1847,1.32601,1372,2.14389,400,0.00331121,1000,0.00431067,1768,20,1820,
2019-5-15,13h0m22s,711ms,27.4817,29.1847,1.32601,1372,2.14389,400,0.00331121,1000,0.00431067,1768,20,1820,
2019-5-15,13h0m22s,898ms,27.4817,29.2923,1.3138,1372,2.14389,400,0.00331121,1000,0.00431067,1768,20,1820,
2019-5-15,13h0m23s,85ms,27.4817,29.2923,1.3138,1372,2.03708,400,0.00331121,1000,0.00431067,1768,20,1820,
2019-5-15,13h0m23s,272ms,27.4817,29.2923,1.3138,1372,2.03708,400,0.00334173,1000,0.00431067,1768,20,1820,
2019-5-15,13h0m23s,459ms,27.4817,29.2923,1.3138,1372,2.03708,400,0.00334173,1000,0.00446326,1768,20,1820,
2019-5-15,13h0m23s,647ms,27.4817,29.2923,1.3138,1372,2.03708,400,0.00334173,1000,0.00446326,1768,20,1820,
2019-5-15,13h0m23s,834ms,27.4817,29.2923,1.3138,1372,2.03708,400,0.00334173,1000,0.00446326,1768,20,1820,
2019-5-15,13h0m24s,21ms,27.4817,29.2923,1.33211,1372,2.12863,400,0.00334173,1000,0.00446326,1768,20,1820,
2019-5-15,13h0m24s,208ms,27.4817,29.2923,1.33211,1372,2.12863,400,0.00331121,1000,0.00446326,1768,20,1820,
2019-5-15,13h0m24s,395ms,27.4817,29.2923,1.33211,1372,2.12863,400,0.00331121,1000,0.00431067,1768,20,1820,
2019-5-15,13h0m24s,583ms,27.4817,29.2923,1.33211,1372,2.12863,400,0.00331121,1000,0.00431067,1768,20,1820,
2019-5-15,13h0m24s,770ms,27.4817,29.1847,1.33211,1372,2.12863,400,0.00331121,1000,0.00431067,1768,20,1820,
2019-5-15,13h0m24s,957ms,27.4817,29.1847,1.3077,1372,2.12863,400,0.00331121,1000,0.00431067,1768,20,1820,
2019-5-15,13h0m25s,144ms,27.4817,29.1847,1.3077,1372,2.0676,400,0.00331121,1000,0.00431067,1768,20,1820,
2019-5-15,13h0m25s,331ms,27.4817,29.1847,1.3077,1372,2.0676,400,0.00334173,1000,0.00431067,1768,20,1820,
2019-5-15,13h0m25s,519ms,27.4817,29.1847,1.3077,1372,2.0676,400,0.00334173,1000,0.00431067,1768,20,1820,
2019-5-15,13h0m25s,706ms,27.4817,29.1847,1.3077,1372,2.0676,400,0.00334173,1000,0.00431067,1768,20,1820,
2019-5-15,13h0m25s,893ms,27.3815,29.1847,1.3138,1372,2.0676,400,0.00334173,1000,0.00431067,1768,20,1820,
2019-5-15,13h0m26s,80ms,27.3815,29.1847,1.3138,1372,2.18967,400,0.00334173,1000,0.00431067,1768,20,1820,
2019-5-15,13h0m26s,267ms,27.3815,29.1847,1.3138,1372,2.18967,400,0.00318914,1000,0.00431067,1768,20,1820,
2019-5-15,13h0m26s,455ms,27.3815,29.1847,1.3138,1372,2.18967,400,0.00318914,1000,0.00438697,1768,20,1820,
2019-5-15,13h0m26s,642ms,27.3815,29.1847,1.3138,1372,2.18967,400,0.00318914,1000,0.00438697,1768,20,1820,
2019-5-15,13h0m26s,829ms,27.4817,29.0986,1.3138,1372,2.18967,400,0.00318914,1000,0.00438697,1768,20,1820,
2019-5-15,13h0m27s,16ms,27.4817,29.0986,1.31685,1372,2.0676,400,0.00318914,1000,0.00438697,1768,20,1820,
2019-5-15,13h0m27s,203ms,27.4817,29.0986,1.31685,1372,2.0676,400,0.00337224,1000,0.00438697,1768,20,1820,
2019-5-15,13h0m27s,391ms,27.4817,29.0986,1.31685,1372,2.0676,400,0.00337224,1000,0.00438697,1768,20,1820,
2019-5-15,13h0m27s,578ms,27.4817,29.0986,1.31685,1372,2.0676,400,0.00337224,1000,0.00438697,1768,20,1820,
2019-5-15,13h0m27s,765ms,27.4817,29.0986,1.31685,1372,2.0676,400,0.00337224,1000,0.00438697,1768,20,1820,
2019-5-15,13h0m27s,952ms,27.4817,29.0986,1.32296,1372,2.0676,400,0.00337224,1000,0.00438697,1768,20,1820,
2019-5-15,13h0m28s,139ms,27.4817,29.0986,1.32296,1372,2.15915,400,0.00325017,1000,0.00438697,1768,20,1820,
2019-5-15,13h0m28s,327ms,27.4817,29.0986,1.32296,1372,2.15915,400,0.00325017,1000,0.00431067,1768,20,1820,
2019-5-15,13h0m28s,514ms,27.4817,29.0986,1.32296,1372,2.15915,400,0.00325017,1000,0.00431067,1768,20,1820,
2019-5-15,13h0m28s,701ms,27.4817,29.0986,1.32296,1372,2.15915,400,0.00325017,1000,0.00431067,1768,20,1820,
2019-5-15,13h0m28s,888ms,27.4817,29.0986,1.3138,1372,2.15915,400,0.00325017,1000,0.00431067,1768,20,1820,
2019-5-15,13h0m29s,75ms,27.4817,29.0986,1.3138,1372,2.05234,400,0.00325017,1000,0.00431067,1768,20,1820,
2019-5-15,13h0m29s,263ms,27.4817,29.0986,1.3138,1372,2.05234,400,0.00337224,1000,0.00431067,1768,20,1820,
2019-5-15,13h0m29s,450ms,27.4817,29.0986,1.3138,1372,2.05234,400,0.00337224,1000,0.00438697,1768,20,1820,
2019-5-15,13h0m29s,637ms,27.4817,29.0986,1.3138,1372,2.05234,400,0.00337224,1000,0.00438697,1768,20,1820,
2019-5-15,13h0m29s,824ms,27.4817,29.0986,1.32601,1372,2.05234,400,0.00337224,1000,0.00438697,1768,20,1820,
2019-5-15,13h0m30s,11ms,27.4817,29.0986,1.32601,1372,2.12863,400,0.00337224,1000,0.00438697,1768,20,1820,
2019-5-15,13h0m30s,199ms,27.4817,29.0986,1.32601,1372,2.12863,400,0.00331121,1000,0.00438697,1768,20,1820,
2019-5-15,13h0m30s,386ms,27.4817,29.0986,1.32601,1372,2.12863,400,0.00331121,1000,0.00431067,1768,20,1820,
2019-5-15,13h0m30s,573ms,27.4817,29.0986,1.32601,1372,2.12863,400,0.00331121,1000,0.00431067,1768,20,1820,
2019-5-15,13h0m30s,760ms,27.582,29.0986,1.32601,1372,2.12863,400,0.00331121,1000,0.00431067,1768,20,1820,
2019-5-15,13h0m30s,947ms,27.582,29.1847,1.31075,1372,2.12863,400,0.00331121,1000,0.00431067,1768,20,1820,
2019-5-15,13h0m31s,135ms,27.582,29.1847,1.31075,1372,2.03708,400,0.00331121,1000,0.00431067,1768,20,1820,
2019-5-15,13h0m31s,322ms,27.582,29.1847,1.31075,1372,2.03708,400,0.00331121,1000,0.00431067,1768,20,1820,
2019-5-15,13h0m31s,509ms,27.582,29.1847,1.31075,1372,2.03708,400,0.00331121,1000,0.00446326,1768,20,1820,
2019-5-15,13h0m31s,696ms,27.582,29.1847,1.31075,1372,2.03708,400,0.00331121,1000,0.00446326,1768,20,1820,
2019-5-15,13h0m31s,883ms,27.582,29.3999,1.31075,1372,2.03708,400,0.00331121,1000,0.00446326,1768,20,1820,
2019-5-15,13h0m32s,71ms,27.582,29.3999,1.3077,1372,2.08286,400,0.00331121,1000,0.00446326,1768,20,1820,
2019-5-15,13h0m32s,258ms,27.582,29.3999,1.3077,1372,2.08286,400,0.00328069,1000,0.00446326,1768,20,1820,
2019-5-15,13h0m32s,445ms,27.582,29.3999,1.3077,1372,2.08286,400,0.00328069,1000,0.00453956,1768,20,1820,
2019-5-15,13h0m32s,632ms,27.582,29.3999,1.3077,1372,2.08286,400,0.00328069,1000,0.00453956,1768,20,1820,
2019-5-15,13h0m32s,819ms,27.582,29.2923,1.3077,1372,2.08286,400,0.00328069,1000,0.00453956,1768,20,1820,
2019-5-15,13h0m33s,7ms,27.582,29.2923,1.33516,1372,2.08286,400,0.00328069,1000,0.00453956,1768,20,1820,
2019-5-15,13h0m33s,194ms,27.582,29.2923,1.33516,1372,2.11337,400,0.00337224,1000,0.00453956,1768,20,1820,
2019-5-15,13h0m33s,381ms,27.582,29.2923,1.33516,1372,2.11337,400,0.00337224,1000,0.00431067,1768,20,1820,
2019-5-15,13h0m33s,568ms,27.582,29.2923,1.33516,1372,2.11337,400,0.00337224,1000,0.00431067,1768,20,1820,
2019-5-15,13h0m33s,755ms,27.582,29.2923,1.33516,1372,2.11337,400,0.00337224,1000,0.00431067,1768,20,1820,
2019-5-15,13h0m33s,943ms,27.582,29.2923,1.29549,1372,2.11337,400,0.00337224,1000,0.00431067,1768,20,1820,
2019-5-15,13h0m34s,130ms,27.582,29.2923,1.29549,1372,2.03708,400,0.00337224,1000,0.00431067,1768,20,1820,
2019-5-15,13h0m34s,317ms,27.582,29.2923,1.29549,1372,2.03708,400,0.00334173,1000,0.00431067,1768,20,1820,
2019-5-15,13h0m34s,504ms,27.582,29.2923,1.29549,1372,2.03708,400,0.00334173,1000,0.00438697,1768,20,1820,
2019-5-15,13h0m34s,691ms,27.582,29.2923,1.29549,1372,2.03708,400,0.00334173,1000,0.00438697,1768,20,1820,
2019-5-15,13h0m34s,879ms,27.582,29.3999,1.31991,1372,2.03708,400,0.00334173,1000,0.00438697,1768,20,1820,
2019-5-15,13h0m35s,66ms,27.582,29.3999,1.31991,1372,2.15915,400,0.00334173,1000,0.00438697,1768,20,1820,
2019-5-15,13h0m35s,253ms,27.582,29.3999,1.31991,1372,2.15915,400,0.00325017,1000,0.00438697,1768,20,1820,
2019-5-15,13h0m35s,440ms,27.582,29.3999,1.31991,1372,2.15915,400,0.00325017,1000,0.00438697,1768,20,1820,
2019-5-15,13h0m35s,627ms,27.582,29.3999,1.31991,1372,2.15915,400,0.00325017,1000,0.00438697,1768,20,1820,
2019-5-15,13h0m35s,815ms,27.582,29.2923,1.31075,1372,2.15915,400,0.00325017,1000,0.00438697,1768,20,1820,
2019-5-15,13h0m36s,2ms,27.582,29.2923,1.31075,1372,2.03708,400,0.00325017,1000,0.00438697,1768,20,1820,
